id,pdes,spkid,full_name,name,albedo,pha,H,spec_B,spec_T,e,a,i,om,w,ma,epoch_mjd,GM
bK17U01A,"2017 UA1",3787082,"       (2017 UA1)",,,N,22.4,,,.3738846038917862,1.494605200364877,18.72297921087499,17.79464177363515,91.72619838395651,252.5246150762436,58600,
bK17U01B,"2017 UB1",3787083,"       (2017 UB1)",,,N,25.4,,,.23485359106225,1.383769217367694,14.73345379093997,201.4317868862964,207.1129872112831,321.6274148422357,58600,
bK17U01C,"2017 UC1",3787084,"       (2017 UC1)",,,N,22.3,,,.2466702923061562,1.170776341189089,18.62902784161481,24.32239399547892,231.2758091677191,174.312479877928,58600,
bK17U01D,"2017 UD1",3787087,"       (2017 UD1)",,,N,24.8,,,.154437915344653,1.130006874390571,22.20659678773732,201.3688033501129,261.6754095663625,34.0186953632307,58600,
bK17U01E,"2017 UE1",3787085,"       (2017 UE1)",,,N,26.2,,,.4616786126859026,1.722369968837272,7.653122997841712,198.9153626068252,129.7662916856789,19.82959174411848,58043,
bK17U01F,"2017 UF1",3787100,"       (2017 UF1)",,,N,26.6,,,.36137719372154,1.024129918194142,11.21688254338815,25.24567950311815,244.4672340272608,242.3112036250712,58600,
bK17U01G,"2017 UG1",3787086,"       (2017 UG1)",,,N,27.8,,,.4376039432565831,1.819292745551199,3.864053589851548,199.76773279,190.083893082467,357.8702879585233,58043,
bK17U01H,"2017 UH1",3787088,"       (2017 UH1)",,,N,26.1,,,.6532265251753301,1.542922882602254,18.11596493171749,25.71550937329905,102.2926657147231,332.3960176854935,58044,
bK17U01J,"2017 UJ1",3787095,"       (2017 UJ1)",,,N,25.3,,,.2448318772551122,1.393855481565779,10.03292296610666,29.67652151081622,341.4384122749075,9.508031462272099,58045,
bK17U01K,"2017 UK1",3787090,"       (2017 UK1)",,,N,27.1,,,.2026008311747321,1.043685731155329,7.334441682798387,199.9153092914181,88.66269926415075,227.4009590651259,58600,
bK17U01L,"2017 UL1",3787091,"       (2017 UL1)",,,N,24.8,,,.6832176111626485,2.876794738062311,9.712145776489624,197.7085290470299,137.1385290884247,8.227788315754809,58044,
bK17U01M,"2017 UM1",3787098,"       (2017 UM1)",,,N,25.9,,,.6534681045558459,1.968173621269557,4.086123529587585,198.2740471480975,267.4800804494973,342.3067354851498,58044,
bK17U01N,"2017 UN1",3787093,"       (2017 UN1)",,,N,24.8,,,.4669830415633626,.8840462179332993,3.984445244687421,39.31335045238172,201.5607207905818,37.61231743928863,58600,
bK17U01O,"2017 UO1",3787089,"       (2017 UO1)",,,N,24.9,,,.5872136540931374,2.53529010220656,1.627594551477087,72.81690143064662,336.2162373427597,130.4988156867255,58600,
bK17U01P,"2017 UP1",3787092,"       (2017 UP1)",,,N,26.8,,,.4578773135935871,1.740455331438414,11.46150620376359,201.1417168073441,139.8622492775069,15.40720876944943,58044,
bK17U01Q,"2017 UQ1",3787094,"       (2017 UQ1)",,,N,25.9,,,.7115580975213195,1.792187324621613,9.933982338788836,199.463272930667,82.5697468451274,21.31599727590082,58044,
bK17U01R,"2017 UR1",3787096,"       (2017 UR1)",,,N,25.4,,,.3199637006688535,1.385681713402777,14.55103106574382,27.12579435599663,303.316276720427,30.32898508290813,58047,
bK17U01S,"2017 US1",3787099,"       (2017 US1)",,,N,23.3,,,.1057160686862456,1.266663355139117,17.50883618000669,41.18802159303836,330.970618256006,37.83534673825832,58600,
bK17U01T,"2017 UT1",3787097,"       (2017 UT1)",,,N,27.5,,,.3561561582948147,1.431452270914726,.6419410976789425,168.4421336468062,168.4137932609587,342.8222135854662,58600,
bK17U01U,"2017 UU1",3787101,"       (2017 UU1)",,,N,26.9,,,.1291032511171968,1.109963152007845,8.609161771064748,24.6507530461867,314.423166503851,144.4239966811211,58600,
bK17U02J,"2017 UJ2",3787600,"       (2017 UJ2)",,,N,30.9,,,.1835549140164187,1.121720900233184,.5248404518501115,28.32191537857556,297.4716149879669,143.2218526019984,58600,
bK17U02K,"2017 UK2",3787622,"       (2017 UK2)",,,N,22.4,,,.5908636546568237,2.225991446409554,4.691022166324407,209.7238101048719,251.1205856995802,142.4236583658328,58600,
bK17U02L,"2017 UL2",3787618,"       (2017 UL2)",,,N,22.1,,,.4546134176162824,1.169091394076147,24.27671430702804,198.9047473384242,51.2474957861922,85.72073164891195,58045,
bK17U02M,"2017 UM2",3787619,"       (2017 UM2)",,,N,26.2,,,.5339101987709521,2.227965980392817,4.905882189655633,198.3615200579697,163.1877068526346,6.761751733868913,58046,
bK17U02N,"2017 UN2",3787620,"       (2017 UN2)",,,N,28.2,,,.506954215843781,2.033076257135971,2.203997187880697,27.19415338922872,352.3216900133116,190.7170329181987,58600,
bK17U02O,"2017 UO2",3787617,"       (2017 UO2)",,,N,25.8,,,.2958513812742856,1.044926854766003,3.962027187665126,194.1846352234487,302.4598875593813,76.14320101509159,58600,
bK17U02P,"2017 UP2",3787623,"       (2017 UP2)",,,N,20.0,,,.6204570113792738,2.104972501576441,11.09835958346552,274.8948493298867,171.9735670311087,164.7649989168993,58600,
bK17U02Q,"2017 UQ2",3787621,"       (2017 UQ2)",,,N,25.7,,,.6140163603440811,1.943931121622425,6.762748950511668,25.72988390053053,73.98685142852918,343.2217976567822,58047,
bK17U02R,"2017 UR2",3787625,"       (2017 UR2)",,,N,27.7,,,.3262166284742983,1.13802971194985,6.534733371034428,24.02732247343633,273.7119819431155,141.9423570465422,58600,
bK17U02S,"2017 US2",3787624,"       (2017 US2)",,,N,26.1,,,.450851621356148,1.751809247520778,.9783491606699903,218.286166097177,129.8451953018314,14.63577579701607,58047,
bK17U02T,"2017 UT2",3787626,"       (2017 UT2)",,,N,24.6,,,.1197926135248782,.9839509402027217,11.13746368290861,27.39374990945667,214.3424942749936,338.9330319137442,58600,
bK17U02U,"2017 UU2",3787627,"       (2017 UU2)",,,N,26.4,,,.5263625253448203,1.819500155720445,1.685798761567542,221.5927729746811,222.030755969554,343.6611211492022,58048,
bK17U03C,"2017 UC3",3787632,"       (2017 UC3)",,,N,22.7,,,.6749814844670725,1.620897604610678,46.14602637976941,209.0868488637008,283.0704227061005,335.2223374455788,58047,
bK17U03D,"2017 UD3",3787634,"       (2017 UD3)",,,N,23.7,,,.6086066710526091,2.404348102668685,43.51381415651746,208.2357216843836,230.6679179427124,348.9909731587293,58049,
bK17U03E,"2017 UE3",3787629,"       (2017 UE3)",,,N,25.5,,,.6112816547108002,1.959537094441292,2.124811985599086,13.3980335817646,86.41142394807218,343.0682512475947,58048,
bK17U03F,"2017 UF3",3787630,"       (2017 UF3)",,,N,26.2,,,.3096842240364593,1.480868601920768,14.44272334050102,210.6390604796234,145.9819029634399,16.81780931084556,58048,
bK17U03G,"2017 UG3",3787628,"       (2017 UG3)",,,N,27.2,,,.3690035325451653,1.591224709649294,.5685131203361884,3.28865093147712,49.35311897249189,349.7953884137002,58048,
bK17U03H,"2017 UH3",3787633,"       (2017 UH3)",,,N,22.3,,,.645515956469325,1.803100769518924,3.41204479247068,229.3618854519775,62.23286160299056,30.60936961498124,58058,
bK17U03J,"2017 UJ3",3787631,"       (2017 UJ3)",,,N,23.8,,,.6238745703531694,1.858770567488396,1.62263535804311,116.5358678643342,190.7067559396642,20.30435243285499,58050,
bK17U03K,"2017 UK3",3787635,"       (2017 UK3)",,,N,27.4,,,.5885151584516212,1.983143568150658,1.014606023529384,37.262891798295,52.6525866497549,179.5083460207695,58600,
bK17U04Q,"2017 UQ4",3788007,"       (2017 UQ4)",,,N,24.0,,,.620193325513013,2.693543476737256,11.6893409335859,184.4576041379217,212.4368619537017,120.690799089511,58600,
bK17U04R,"2017 UR4",3788009,"       (2017 UR4)",,,Y,20.7,,,.3565907717210977,1.465546369486446,21.73970056880105,211.1526486936324,311.1336260766458,205.6471578290978,58600,
bK17U04S,"2017 US4",3788008,"       (2017 US4)",,,N,21.5,,,.2168624664241661,1.404770064882468,9.692503703035287,204.7820729468327,318.0800276093848,210.8051895158293,58600,
bK17U04T,"2017 UT4",3788010,"       (2017 UT4)",,,N,25.5,,,.2631470820588714,1.38237541283036,5.556341614195651,29.59429352287439,56.22538478849969,300.2554655577828,58600,
bK17U04U,"2017 UU4",3788011,"       (2017 UU4)",,,N,23.2,,,.5704846527544063,2.474498258031292,16.35735713637561,27.27648883609125,301.9122895747465,15.7302000510702,58048,
bK17U04V,"2017 UV4",3788012,"       (2017 UV4)",,,N,20.1,,,.6240876472257167,1.764571565451799,10.18165444556662,138.0246297481108,1.337412832468757,202.9717288360238,58600,
bK17U04W,"2017 UW4",3788013,"       (2017 UW4)",,,N,22.4,,,.3818927660341081,1.824081333594361,12.25895202113487,82.72375183422507,325.8724979711491,216.2087344979891,58600,
bK17U04X,"2017 UX4",3788015,"       (2017 UX4)",,,N,22.4,,,.4969700529376703,1.29725738598905,24.61206345655095,50.84558894994983,240.4344389574793,54.17679283827479,58600,
bK17U04Y,"2017 UY4",3788016,"       (2017 UY4)",,,N,25.2,,,.1646834348494141,1.186996052645839,3.777912632242017,202.1060330517107,253.3565622854489,9.187016709059247,58600,
bK17U04Z,"2017 UZ4",3788014,"       (2017 UZ4)",,,N,19.6,,,.5906525475895938,2.76105675337487,14.49727322472612,224.1233577509984,146.0568634993255,124.7444777990524,58600,
bK17U05A,"2017 UA5",3788017,"       (2017 UA5)",,,N,18.7,,,.4708868674012363,2.300331106037069,9.065374530650596,267.2318333227031,9.301753544824081,216.0407790348234,58600,
bK17U05B,"2017 UB5",3788021,"       (2017 UB5)",,,N,21.8,,,.327016440910772,1.887334165382284,1.878362217630168,338.9187660003724,97.13286225402095,189.4524553347361,58600,
bK17U05C,"2017 UC5",3788020,"       (2017 UC5)",,,N,21.6,,,.4513991905165464,2.339751642191298,7.012472970604911,229.8454211571395,215.6959942128567,134.1632582084671,58600,
bK17U05D,"2017 UD5",3788019,"       (2017 UD5)",,,N,25.9,,,.1540328801828159,1.167981569234608,10.72125421353042,21.18964140188047,326.2714199992439,100.1506532645798,58600,
bK17U05E,"2017 UE5",3788018,"       (2017 UE5)",,,N,22.9,,,.5948297130043074,1.992850961234323,6.036502934257051,234.3845051766073,232.7078084885005,341.4034368501166,58051,
bK17U05F,"2017 UF5",3788022,"       (2017 UF5)",,,N,20.1,,,.4367488901078544,2.27004685823518,7.405572964198814,211.4954044780674,112.4565389680537,189.8410500140998,58600,
bK17U05G,"2017 UG5",3788026,"       (2017 UG5)",,,N,26.3,,,.1941691906904434,.9861498330758754,13.21006959355706,30.74414349260408,239.704956077081,293.7642906805456,58600,
bK17U05H,"2017 UH5",3788025,"       (2017 UH5)",,,N,26.5,,,.228759756128317,1.310722393323416,9.004137068862301,30.49782728382728,342.8190671367732,12.34610919690684,58600,
bK17U05J,"2017 UJ5",3788023,"       (2017 UJ5)",,,N,24.7,,,.1049071950482322,1.161999652239593,11.59175303255546,33.75828072113196,357.0873464648206,71.94094455867955,58600,
bK17U05K,"2017 UK5",3788024,"       (2017 UK5)",,,N,25.9,,,.586082936547084,2.457175321457954,2.732466818626174,36.15750939644015,346.2898415590054,142.5009264113802,58600,
bK17U05L,"2017 UL5",3788027,"       (2017 UL5)",,,N,26.4,,,.56285682469214,2.26275811923656,3.398395586720851,30.98907593692037,348.116529880173,3.541093830749133,58052,
bK17U05M,"2017 UM5",3788029,"       (2017 UM5)",,,N,25.6,,,.6652692574852898,2.124085064119421,5.631065134474102,27.45117839631543,79.0867386148599,159.8391384285229,58600,
bK17U05N,"2017 UN5",3788028,"       (2017 UN5)",,,N,27.6,,,.4503387627919747,1.807973379023357,2.394678760399596,27.67599711599468,338.9121516025942,231.2092017988606,58600,
bK17U05O,"2017 UO5",3788030,"       (2017 UO5)",,,N,27.1,,,.5635494822453566,1.936628075670108,2.842389546329799,209.6379467146273,120.6986817674201,15.90046063009055,58050,
bK17U05P,"2017 UP5",3788035,"       (2017 UP5)",,,N,27.6,,,.5985256255572466,2.489441267557523,10.98575250816792,209.9968853978676,196.0775446992247,134.9004743659255,58600,
bK17U05Q,"2017 UQ5",3788036,"       (2017 UQ5)",,,N,26.9,,,.296968190581937,1.488624652148477,6.14376781060807,30.22256915452254,354.1747451081942,2.673785455839263,58049,
bK17U05R,"2017 UR5",3788032,"       (2017 UR5)",,,N,28.7,,,.2077800501680324,1.186269678902802,12.39942524056772,29.88856439084968,307.8457625548582,95.10532730128743,58600,
bK17U05S,"2017 US5",3788034,"       (2017 US5)",,,N,26.7,,,.346448078905135,1.561756597604983,12.2345342402108,29.91216575199156,327.4647485775253,16.12914726641747,58051,
bK17U05T,"2017 UT5",3788033,"       (2017 UT5)",,,N,27.1,,,.3509931121109222,1.604487037537494,1.934118511691531,33.68499972541561,354.2098222793934,268.1421018307311,58600,
bK17U05U,"2017 UU5",3788031,"       (2017 UU5)",,,N,26.9,,,.5759638488860008,2.484479169612146,2.760903030561784,31.27906436612464,352.6182274531891,1.810508614276134,58051,
bK17U05V,"2017 UV5",3788039,"       (2017 UV5)",,,N,21.4,,,.4862416779040907,2.49055614159069,14.89818303627477,42.46884207008016,314.3081429856497,149.6098441482879,58600,
bK17U05W,"2017 UW5",3788042,"       (2017 UW5)",,,N,28.7,,,.6638728509527533,2.517502153140259,3.256506288690086,208.8227863731021,127.4018648718177,9.371900584632545,58050,
bK17U05X,"2017 UX5",3788048,"       (2017 UX5)",,,Y,19.8,,,.2413723538678943,1.212737708966081,18.26737435590425,59.44183871889488,52.07561335110569,4.931540647818421,58600,
bK17U05Y,"2017 UY5",3788037,"       (2017 UY5)",,,Y,18.8,,,.5221842942350348,1.869924088889972,14.46724340820522,81.47852308874293,32.53963283216373,195.108133802127,58600,
bK17U05Z,"2017 UZ5",3788038,"       (2017 UZ5)",,,N,26.6,,,.1747370669432331,.9173522034666975,6.028009245661957,26.70512667219229,134.5846629445834,141.5370521546593,58600,
bK17U06A,"2017 UA6",3788052,"       (2017 UA6)",,,N,25.7,,,.6881266565852834,2.575215022896925,.5195700642672547,26.07542053803479,66.62906324281255,120.8169814530161,58600,
bK17U06B,"2017 UB6",3788049,"       (2017 UB6)",,,N,27.2,,,.553980674163023,2.279536993682594,5.115852760778955,207.710448806761,197.767259311854,356.5675527995702,58051,
bK17U06C,"2017 UC6",3788051,"       (2017 UC6)",,,N,24.6,,,.2698247295591839,1.511662425132337,30.64134445009466,31.04142861751048,9.023550937380557,354.9027038986887,58051,
bK17U06D,"2017 UD6",3788041,"       (2017 UD6)",,,N,24.9,,,.6116904548987833,1.616515153143415,34.64262613692538,208.7243097642668,82.49041807915874,29.87863087341897,58051,
bK17U06E,"2017 UE6",3788047,"       (2017 UE6)",,,N,22.6,,,.2417602940630636,1.125624825321693,34.87550186710415,208.8169029963334,320.7015366101085,245.4035113744515,58051,
bK17U06F,"2017 UF6",3788045,"       (2017 UF6)",,,N,23.4,,,.6592582406811733,1.485468193818492,15.77288173940505,43.19811686693008,236.9198565097613,35.66315130860814,58053,
bK17U06G,"2017 UG6",3788043,"       (2017 UG6)",,,N,25.3,,,.4413557853358792,1.836858739102752,6.867453847220006,30.10841098944942,355.6969793625486,219.0933950621101,58600,
bK17U06H,"2017 UH6",3788044,"       (2017 UH6)",,,N,26.2,,,.6164587819312268,1.48863575611343,9.365313791606809,31.51270252661543,259.6977518653463,29.20950097428385,58051,
bK17U06J,"2017 UJ6",3788046,"       (2017 UJ6)",,,N,26.6,,,.4989497848642988,1.795443673690092,9.610641789203116,34.00187825144099,49.6317784736468,343.6719649565737,58052,
bK17U06K,"2017 UK6",3788050,"       (2017 UK6)",,,N,24.0,,,.08830561135422929,1.07413982555512,27.96308996053218,34.98510828398394,58.65965480667715,73.67219904601286,58600,
bK17U06L,"2017 UL6",3788072,"       (2017 UL6)",,,N,32.0,,,.2544120054723203,1.100635979395811,3.151424901273115,214.7328534416201,262.0468259385872,51.69110304689522,58600,
bK17U06M,"2017 UM6",3788076,"       (2017 UM6)",,,N,22.0,,,.5745996685090976,2.594205162623069,30.2423110272258,14.51313000331375,17.01925782276556,357.9375068879997,58051,
bK17U06O,"2017 UO6",3788077,"       (2017 UO6)",,,N,19.9,,,.2764207585577323,1.70440271411035,42.59886186438193,15.17305513713957,272.9370691183394,300.4001710685288,58600,
bK17U06P,"2017 UP6",3788075,"       (2017 UP6)",,,N,26.1,,,.4555019571931866,.8228450238196539,5.617505335009842,200.6353308376146,337.4154642548977,258.9126780130363,58600,
bK17U06Q,"2017 UQ6",3788073,"       (2017 UQ6)",,,N,27.2,,,.1096344901688764,.9437187073736472,.5910066538328687,333.3637997609884,229.7860061850012,60.48471727312008,58600,
bK17U07J,"2017 UJ7",3788082,"       (2017 UJ7)",,,N,25.4,,,.645230656148716,2.415104891544516,6.908627450730799,204.119701154927,246.8876495742373,347.4884545409971,58049,
bK17U07K,"2017 UK7",3788078,"       (2017 UK7)",,,N,24.5,,,.4899843187739503,1.786295934228096,8.732813430877554,38.92229765505335,59.39486926931516,336.8383231781224,58055,
bK17U07L,"2017 UL7",3788081,"       (2017 UL7)",,,N,24.2,,,.6647748136789212,2.231017682359316,2.500138767167041,181.3998999634005,290.1779269592184,343.351427342561,58052,
bK17U07M,"2017 UM7",3788079,"       (2017 UM7)",,,N,24.6,,,.1871167435708283,1.316501479223527,35.61081218312499,33.52807775519362,339.4810932482791,11.40708502524051,58050,
bK17U07N,"2017 UN7",3788080,"       (2017 UN7)",,,N,25.7,,,.1364368741452825,1.205684408842939,7.949967345403532,41.06498057902854,32.79790035100611,16.3214475976721,58600,
bK17U07O,"2017 UO7",3788090,"       (2017 UO7)",,,N,26.8,,,.09978757024307847,1.011670080683919,7.856593660324631,36.24712308217613,257.7766727783542,258.4912821520573,58600,
bK17U07P,"2017 UP7",3788089,"       (2017 UP7)",,,N,25.9,,,.2440810703676595,1.326034191144839,22.57670669819005,35.50849596897008,22.88276473489598,345.9116638540441,58053,
bK17U07Q,"2017 UQ7",3788088,"       (2017 UQ7)",,,N,25.2,,,.4193221276191233,1.082293901239308,8.510869014649115,209.9685794330512,74.45947435220147,177.6149638471882,58600,
bK17U07R,"2017 UR7",3788091,"       (2017 UR7)",,,N,19.6,,,.651747771375159,3.22653219188769,5.489034741227384,100.7794329911425,345.750000442492,81.43034785451597,58600,
bK17U07S,"2017 US7",3788084,"       (2017 US7)",,,N,27.0,,,.6102503279282803,2.524945687036108,2.433419403749693,45.04845986432821,17.99107562083751,353.8959585413254,58053,
bK17U07T,"2017 UT7",3788092,"       (2017 UT7)",,,N,24.7,,,.562907420113962,2.30847300317034,2.125937276176021,125.7829817915192,302.0017678945542,352.6619354931585,58055,
bK17U07U,"2017 UU7",3788087,"       (2017 UU7)",,,N,24.0,,,.5884776318658128,2.456068929752463,3.402576837379492,116.5383736499819,247.1561247854786,147.1966411397613,58600,
bK17U07V,"2017 UV7",3788086,"       (2017 UV7)",,,N,26.5,,,.4460730923696458,1.548755573518413,13.20236091850305,32.86124042269986,60.87325191402673,256.3970436266178,58600,
bK17U07W,"2017 UW7",3788083,"       (2017 UW7)",,,N,27.6,,,.6060009124946587,2.532080750433919,14.86052776801466,33.09914389896534,347.2783164892246,136.4014942201685,58600,
bK17U07X,"2017 UX7",3788085,"       (2017 UX7)",,,N,25.6,,,.2451294054771793,1.18303546809361,14.61352452995773,215.577449307417,103.0580967533863,51.66977976323295,58055,
bK17U07Z,"2017 UZ7",3788118,"       (2017 UZ7)",,,Y,21.5,,,.6118102376071962,2.182770557954353,5.355689840434434,186.4401684569901,115.0104598133991,187.308575468804,58600,
bK17U08A,"2017 UA8",3788117,"       (2017 UA8)",,,N,21.3,,,.1152035055752738,1.433706816898587,7.623684974012058,46.39946518577826,288.8503667321435,352.9717079350492,58600,
bK17U08B,"2017 UB8",3788120,"       (2017 UB8)",,,N,22.8,,,.4119148801544588,1.049105809822421,22.32407595260541,34.86448265329683,119.5940512923118,280.7575911584009,58053,
bK17U08D,"2017 UD8",3788124,"       (2017 UD8)",,,N,24.1,,,.346640638803121,1.579613896035141,17.99172056044283,217.8570537054556,141.0857322278123,17.47451483409504,58057,
bK17U08E,"2017 UE8",3788121,"       (2017 UE8)",,,N,24.1,,,.5493031783070077,2.494435188600482,11.63709404336312,21.55166096676205,45.17639225758194,351.7868709691427,58054,
bK17U08F,"2017 UF8",3788119,"       (2017 UF8)",,,N,24.8,,,.5994253253474038,2.37826736779513,3.066595172069415,240.3941502273901,102.2125484887559,11.63630594141514,58054,
bK17U08G,"2017 UG8",3788126,"       (2017 UG8)",,,N,24.4,,,.44673894005653,2.001454806784703,7.432562246708573,233.02657826661,190.5533771855476,179.6783142345711,58600,
bK17U08H,"2017 UH8",3788123,"       (2017 UH8)",,,N,24.2,,,.3760726515769457,1.00998681659453,8.071095165330076,41.24464176767442,238.0346734724578,73.64021420957081,58054,
bK17U08J,"2017 UJ8",3788125,"       (2017 UJ8)",,,N,25.2,,,.4485004205407722,1.584623505209974,14.60385630900752,34.81170928448361,298.1793147805379,24.02372080000588,58054,
bK17U08K,"2017 UK8",3788128,"       (2017 UK8)",,,N,28.2,,,.64955313131276,2.388846779947461,3.95668662188448,35.92499400404435,54.10428038906614,135.319172568963,58600,
bK17U08L,"2017 UL8",3788127,"       (2017 UL8)",,,N,28.1,,,.5061244989893028,1.926291163741123,10.99761440044446,216.5392526412411,210.4856293830249,191.6603158558119,58600,
bK17U42V,"2017 UV42",3788135,"       (2017 UV42)",,,N,21.4,,,.4126817799884759,1.667225125444214,56.07812304767177,215.1143689802859,260.0583035490221,210.8542162294968,58600,
bK17U42W,"2017 UW42",3788136,"       (2017 UW42)",,,N,18.0,,,.4804480977391859,2.462643912674227,6.660622973278893,287.506628617017,195.3220807505856,101.5113735024938,58600,
bK17U42X,"2017 UX42",3788133,"       (2017 UX42)",,,N,28.5,,,.1299374502042667,1.166561526752929,4.097881256745733,218.4140484150072,198.1225097846404,50.12006595347648,58600,
bK17U42Y,"2017 UY42",3788134,"       (2017 UY42)",,,Y,21.1,,,.5705794506740071,1.357151497158364,4.850414574525135,285.6256768331045,230.8535280043833,283.4188886537406,58600,
bK17U42Z,"2017 UZ42",3788138,"       (2017 UZ42)",,,N,18.8,,,.5836300135796101,2.643572128460993,37.78858916837934,30.75147907004675,357.8465899700033,123.9452953174192,58600,
bK17U43A,"2017 UA43",3788139,"       (2017 UA43)",,,N,24.8,,,.4950704060930286,2.022335996905662,8.890956049126787,217.5160684789386,216.6284637488083,350.8983852580787,58062,
bK17U43B,"2017 UB43",3788140,"       (2017 UB43)",,,N,24.0,,,.3637589068710302,1.693216800589026,22.18391153591264,219.3682060397641,151.2689944892171,254.1139199063184,58600,
bK17U43C,"2017 UC43",3788141,"       (2017 UC43)",,,N,23.9,,,.5341149142872585,2.452951668185745,13.45565427453362,25.38835643416869,4.068120860572137,1.758311148944519,58055,
bK17U43D,"2017 UD43",3788142,"       (2017 UD43)",,,N,28.4,,,.3563007036813522,1.434225963504261,9.009324320789229,217.6822183084134,226.9930097880385,289.4381745990054,58600,
bK17U43E,"2017 UE43",3788143,"       (2017 UE43)",,,N,24.0,,,.5120304876420037,1.987297703795232,4.980210184969046,255.4307719015013,197.0703953011169,174.5543254843603,58600,
bK17U43F,"2017 UF43",3788144,"       (2017 UF43)",,,N,23.5,,,.6466435191969738,2.452871459966989,9.096127159115676,31.91830138518174,316.5172186347644,9.213532838346048,58056,
bK17U43G,"2017 UG43",3788145,"       (2017 UG43)",,,N,24.5,,,.3834018723447892,1.789404340831634,5.769869402559678,49.44815200685688,314.3808317872341,12.92158153531832,58055,
bK17U43H,"2017 UH43",3788148,"       (2017 UH43)",,,N,23.5,,,.4888525568952693,2.264925112730702,8.893533776357113,59.17493346699352,300.4380199516842,12.38472240079548,58055,
bK17U43J,"2017 UJ43",3788146,"       (2017 UJ43)",,,N,27.7,,,.2649731203857156,1.170244934273681,2.903992718367219,45.13635823662921,67.26007411820123,15.8490472575494,58600,
bK17U43K,"2017 UK43",3788147,"       (2017 UK43)",,,N,23.1,,,.4936991828834178,2.491301849436371,2.838656512682456,129.3738462452054,289.6479633377053,354.3593907856472,58056,
bK17U43L,"2017 UL43",3788149,"       (2017 UL43)",,,N,26.3,,,.3092811919622633,1.44975084061731,16.95478183480503,216.1004158212661,207.8301780522632,345.8064516438827,58055,
bK17U43M,"2017 UM43",3788151,"       (2017 UM43)",,,N,24.2,,,.230281031514376,1.342099950071908,27.16103645077598,216.9997735012122,131.0769570151065,31.97102655434358,58056,
bK17U43N,"2017 UN43",3788152,"       (2017 UN43)",,,N,26.0,,,.5497675948325434,1.52787528121824,1.850021179184737,234.3850954138587,76.83483581331723,27.03313316219392,58055,
bK17U43O,"2017 UO43",3788153,"       (2017 UO43)",,,N,27.9,,,.3407397427794889,1.519143246555595,5.838510186005813,218.774357687474,192.3207184796861,279.6698559672224,58600,
bK17U43P,"2017 UP43",3788150,"       (2017 UP43)",,,N,26.4,,,.3324392288482864,1.375895029651987,3.919799851257061,35.51406089600249,312.2981779184916,356.8990105955813,58600,
bK17U44H,"2017 UH44",3788163,"       (2017 UH44)",,,N,19.1,,,.5721294181890376,2.919315647291261,15.02630036334848,264.1408831979156,213.163187547773,81.11467276727072,58600,
bK17U44J,"2017 UJ44",3788162,"       (2017 UJ44)",,,N,25.5,,,.5279682909614933,2.290588408379118,2.447677286258922,63.49576939892338,335.7724251123185,359.2919702569372,58055,
bK17U44K,"2017 UK44",3788160,"       (2017 UK44)",,,N,25.1,,,.4080132969728739,1.720502332735463,14.97181457218372,33.84952834530764,349.2668994888506,242.5464280851323,58600,
bK17U44L,"2017 UL44",3788165,"       (2017 UL44)",,,N,23.8,,,.3031235547722857,.8773899160585468,27.9496173708014,39.67460216180801,138.0295692655185,178.0415095227094,58600,
bK17U44M,"2017 UM44",3788161,"       (2017 UM44)",,,N,24.3,,,.7452946588681989,1.757304407960381,8.499334279293226,23.63935713382985,127.5495032138584,337.0339012623372,58056,
bK17U44N,"2017 UN44",3788164,"       (2017 UN44)",,,N,24.9,,,.5482405562465478,2.415036473131885,2.488127038815312,74.05775940439533,346.6573766475764,137.3200857197298,58600,
bK17U44O,"2017 UO44",3788159,"       (2017 UO44)",,,N,25.0,,,.3438641299944428,1.654086111566487,13.69271438443125,43.76910292635002,11.1171109442442,351.6065007234698,58055,
bK17U44P,"2017 UP44",3788166,"       (2017 UP44)",,,N,23.5,,,.2189278398798077,1.299849069676249,19.96550741927955,218.2990174039202,142.0845552841178,24.39437243383261,58600,
bK17U44X,"2017 UX44",3788889,"       (2017 UX44)",,,N,19.7,,,.4080615840004877,2.147318250383179,5.456136577616553,19.16688001721849,325.7710035009492,195.7494732995279,58600,
bK17U44Y,"2017 UY44",3788890,"       (2017 UY44)",,,N,20.0,,,.3632997443080442,1.897745591775256,22.00995105136555,260.497869653886,106.712491857263,233.1425878573001,58600,
bK17U44Z,"2017 UZ44",3788893,"       (2017 UZ44)",,,N,22.3,,,.6966693491968263,2.006909981498979,11.2352829761405,9.688474604685361,287.7607237752435,22.04023481479453,58057,
bK17U45A,"2017 UA45",3788891,"       (2017 UA45)",,,N,26.1,,,.1667094911967795,.9220534073046743,4.208282301580579,202.1417775698217,50.374636788727,18.62684552371963,58600,
bK17U45C,"2017 UC45",3788898,"       (2017 UC45)",,,N,22.1,,,.5466628800916762,1.631511858181585,5.791430584415571,102.9189092048986,38.94933747452615,216.9532989202089,58600,
bK17U45D,"2017 UD45",3788900,"       (2017 UD45)",,,N,19.7,,,.5354367717916825,2.611801580503739,27.94088021730775,205.2694398685989,123.7590243909487,154.454240453173,58600,
bK17U45E,"2017 UE45",3788899,"       (2017 UE45)",,,Y,18.8,,,.673771571041381,2.828947845412562,15.14862535029018,275.9055182746039,200.388606639825,100.5825767456797,58600,
